pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
5523,2442,pep_msh_pep_s,1,10-02-2015,16:49:38,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
5524,2443,cali_ckn_s,1,10-02-2015,16:54:05,12.75,12.75,S,Chicken,The California Chicken Pizza
5525,2444,four_cheese_m,1,10-02-2015,17:02:57,14.75,14.75,M,Veggie,The Four Cheese Pizza
5526,2444,pepperoni_s,1,10-02-2015,17:02:57,9.75,9.75,S,Classic,The Pepperoni Pizza
5527,2445,big_meat_s,1,10-02-2015,17:10:46,12.0,12.0,S,Classic,The Big Meat Pizza
5528,2445,five_cheese_l,1,10-02-2015,17:10:46,18.5,18.5,L,Veggie,The Five Cheese Pizza
5529,2445,mexicana_l,1,10-02-2015,17:10:46,20.25,20.25,L,Veggie,The Mexicana Pizza
5530,2446,ckn_pesto_l,1,10-02-2015,17:19:06,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
5531,2447,four_cheese_l,1,10-02-2015,17:20:30,17.95,17.95,L,Veggie,The Four Cheese Pizza
5532,2447,spin_pesto_l,1,10-02-2015,17:20:30,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
5533,2447,spinach_supr_s,1,10-02-2015,17:20:30,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
5534,2447,thai_ckn_s,1,10-02-2015,17:20:30,12.75,12.75,S,Chicken,The Thai Chicken Pizza
5535,2448,pep_msh_pep_m,1,10-02-2015,17:26:11,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
5536,2449,veggie_veg_s,1,10-02-2015,17:51:44,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
5537,2450,ital_cpcllo_m,1,10-02-2015,17:55:50,16.0,16.0,M,Classic,The Italian Capocollo Pizza
5538,2450,spicy_ital_s,1,10-02-2015,17:55:50,12.5,12.5,S,Supreme,The Spicy Italian Pizza
5539,2451,pepperoni_m,1,10-02-2015,17:58:53,12.5,12.5,M,Classic,The Pepperoni Pizza
5540,2451,southw_ckn_l,1,10-02-2015,17:58:53,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
5541,2452,classic_dlx_s,1,10-02-2015,18:09:01,12.0,12.0,S,Classic,The Classic Deluxe Pizza
5542,2452,mediterraneo_s,1,10-02-2015,18:09:01,12.0,12.0,S,Veggie,The Mediterranean Pizza
5543,2452,veggie_veg_l,1,10-02-2015,18:09:01,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
5544,2453,green_garden_m,1,10-02-2015,18:51:01,16.0,16.0,M,Veggie,The Green Garden Pizza
5545,2454,ital_supr_l,1,10-02-2015,19:00:37,20.75,20.75,L,Supreme,The Italian Supreme Pizza
5546,2454,thai_ckn_s,1,10-02-2015,19:00:37,12.75,12.75,S,Chicken,The Thai Chicken Pizza
5547,2455,mexicana_l,1,10-02-2015,19:07:28,20.25,20.25,L,Veggie,The Mexicana Pizza
5548,2455,peppr_salami_m,1,10-02-2015,19:07:28,16.5,16.5,M,Supreme,The Pepper Salami Pizza
5549,2455,spinach_fet_m,1,10-02-2015,19:07:28,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
5550,2455,the_greek_s,1,10-02-2015,19:07:28,12.0,12.0,S,Classic,The Greek Pizza
5551,2456,green_garden_s,1,10-02-2015,19:19:00,12.0,12.0,S,Veggie,The Green Garden Pizza
5552,2456,ital_cpcllo_l,1,10-02-2015,19:19:00,20.5,20.5,L,Classic,The Italian Capocollo Pizza
5553,2456,pep_msh_pep_l,1,10-02-2015,19:19:00,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
5554,2456,pepperoni_m,1,10-02-2015,19:19:00,12.5,12.5,M,Classic,The Pepperoni Pizza
5555,2457,napolitana_l,1,10-02-2015,20:01:34,20.5,20.5,L,Classic,The Napolitana Pizza
5556,2458,four_cheese_l,1,10-02-2015,20:09:17,17.95,17.95,L,Veggie,The Four Cheese Pizza
5557,2458,pepperoni_l,1,10-02-2015,20:09:17,15.25,15.25,L,Classic,The Pepperoni Pizza
5558,2458,southw_ckn_l,1,10-02-2015,20:09:17,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
5559,2458,veggie_veg_s,1,10-02-2015,20:09:17,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
5560,2459,ckn_pesto_s,1,10-02-2015,20:12:30,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
5561,2459,soppressata_s,1,10-02-2015,20:12:30,12.5,12.5,S,Supreme,The Soppressata Pizza
5562,2460,napolitana_s,1,10-02-2015,20:13:13,12.0,12.0,S,Classic,The Napolitana Pizza
5563,2461,classic_dlx_s,1,10-02-2015,20:14:23,12.0,12.0,S,Classic,The Classic Deluxe Pizza
5564,2462,bbq_ckn_l,1,10-02-2015,20:18:10,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
5565,2462,bbq_ckn_m,1,10-02-2015,20:18:10,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
5566,2463,ital_cpcllo_m,1,10-02-2015,20:20:20,16.0,16.0,M,Classic,The Italian Capocollo Pizza
5567,2463,sicilian_l,1,10-02-2015,20:20:20,20.25,20.25,L,Supreme,The Sicilian Pizza
5568,2464,ital_veggie_m,1,10-02-2015,20:20:24,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
5569,2465,brie_carre_s,1,10-02-2015,20:33:37,23.65,23.65,S,Supreme,The Brie Carre Pizza
5570,2465,sicilian_m,1,10-02-2015,20:33:37,16.25,16.25,M,Supreme,The Sicilian Pizza
5571,2466,ital_supr_s,1,10-02-2015,21:11:59,12.5,12.5,S,Supreme,The Italian Supreme Pizza
5572,2467,veggie_veg_m,1,10-02-2015,21:35:04,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
5573,2468,spin_pesto_s,1,11-02-2015,11:44:12,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
5574,2469,ital_cpcllo_l,1,11-02-2015,11:44:58,20.5,20.5,L,Classic,The Italian Capocollo Pizza
5575,2470,four_cheese_l,1,11-02-2015,11:46:05,17.95,17.95,L,Veggie,The Four Cheese Pizza
5576,2470,pepperoni_m,1,11-02-2015,11:46:05,12.5,12.5,M,Classic,The Pepperoni Pizza
5577,2471,big_meat_s,1,11-02-2015,11:48:07,12.0,12.0,S,Classic,The Big Meat Pizza
5578,2471,cali_ckn_m,1,11-02-2015,11:48:07,16.75,16.75,M,Chicken,The California Chicken Pizza
5579,2471,cali_ckn_s,1,11-02-2015,11:48:07,12.75,12.75,S,Chicken,The California Chicken Pizza
5580,2471,classic_dlx_s,1,11-02-2015,11:48:07,12.0,12.0,S,Classic,The Classic Deluxe Pizza
5581,2471,four_cheese_l,1,11-02-2015,11:48:07,17.95,17.95,L,Veggie,The Four Cheese Pizza
5582,2471,four_cheese_m,1,11-02-2015,11:48:07,14.75,14.75,M,Veggie,The Four Cheese Pizza
5583,2471,hawaiian_s,2,11-02-2015,11:48:07,10.5,21.0,S,Classic,The Hawaiian Pizza
5584,2471,southw_ckn_m,1,11-02-2015,11:48:07,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
5585,2472,classic_dlx_l,1,11-02-2015,11:53:20,20.5,20.5,L,Classic,The Classic Deluxe Pizza
5586,2473,spinach_supr_l,1,11-02-2015,12:00:54,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
5587,2474,ckn_alfredo_m,1,11-02-2015,12:02:54,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
5588,2475,peppr_salami_s,1,11-02-2015,12:08:37,12.5,12.5,S,Supreme,The Pepper Salami Pizza
5589,2476,four_cheese_l,1,11-02-2015,12:11:27,17.95,17.95,L,Veggie,The Four Cheese Pizza
5590,2476,hawaiian_s,1,11-02-2015,12:11:27,10.5,10.5,S,Classic,The Hawaiian Pizza
5591,2477,ckn_alfredo_s,1,11-02-2015,12:20:06,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
5592,2477,thai_ckn_s,1,11-02-2015,12:20:06,12.75,12.75,S,Chicken,The Thai Chicken Pizza
5593,2478,pepperoni_l,1,11-02-2015,12:27:39,15.25,15.25,L,Classic,The Pepperoni Pizza
5594,2478,southw_ckn_l,1,11-02-2015,12:27:39,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
5595,2479,bbq_ckn_m,2,11-02-2015,12:35:27,16.75,33.5,M,Chicken,The Barbecue Chicken Pizza
5596,2479,classic_dlx_l,1,11-02-2015,12:35:27,20.5,20.5,L,Classic,The Classic Deluxe Pizza
5597,2479,classic_dlx_s,1,11-02-2015,12:35:27,12.0,12.0,S,Classic,The Classic Deluxe Pizza
5598,2479,the_greek_m,1,11-02-2015,12:35:27,16.0,16.0,M,Classic,The Greek Pizza
5599,2479,veggie_veg_l,1,11-02-2015,12:35:27,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
5600,2480,pepperoni_s,1,11-02-2015,12:42:27,9.75,9.75,S,Classic,The Pepperoni Pizza
5601,2481,classic_dlx_l,1,11-02-2015,12:54:36,20.5,20.5,L,Classic,The Classic Deluxe Pizza
5602,2481,spinach_supr_l,1,11-02-2015,12:54:36,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
5603,2482,prsc_argla_s,1,11-02-2015,12:55:29,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
5604,2483,pepperoni_s,1,11-02-2015,12:56:55,9.75,9.75,S,Classic,The Pepperoni Pizza
5605,2484,mexicana_l,1,11-02-2015,13:14:20,20.25,20.25,L,Veggie,The Mexicana Pizza
5606,2485,five_cheese_l,1,11-02-2015,13:22:08,18.5,18.5,L,Veggie,The Five Cheese Pizza
5607,2485,ital_supr_m,1,11-02-2015,13:22:08,16.5,16.5,M,Supreme,The Italian Supreme Pizza
5608,2485,mexicana_l,1,11-02-2015,13:22:08,20.25,20.25,L,Veggie,The Mexicana Pizza
5609,2485,pepperoni_m,1,11-02-2015,13:22:08,12.5,12.5,M,Classic,The Pepperoni Pizza
5610,2486,cali_ckn_m,1,11-02-2015,13:30:45,16.75,16.75,M,Chicken,The California Chicken Pizza
5611,2486,ckn_alfredo_l,1,11-02-2015,13:30:45,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
5612,2486,spicy_ital_l,1,11-02-2015,13:30:45,20.75,20.75,L,Supreme,The Spicy Italian Pizza
5613,2486,spinach_fet_m,1,11-02-2015,13:30:45,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
5614,2487,the_greek_xl,1,11-02-2015,13:34:18,25.5,25.5,XL,Classic,The Greek Pizza
5615,2488,bbq_ckn_m,1,11-02-2015,13:43:20,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
5616,2488,ital_supr_m,1,11-02-2015,13:43:20,16.5,16.5,M,Supreme,The Italian Supreme Pizza
5617,2488,peppr_salami_l,1,11-02-2015,13:43:20,20.75,20.75,L,Supreme,The Pepper Salami Pizza
5618,2488,thai_ckn_l,1,11-02-2015,13:43:20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
5619,2489,classic_dlx_m,1,11-02-2015,13:52:56,16.0,16.0,M,Classic,The Classic Deluxe Pizza
5620,2490,ckn_pesto_m,1,11-02-2015,13:58:36,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
5621,2491,five_cheese_l,1,11-02-2015,14:00:00,18.5,18.5,L,Veggie,The Five Cheese Pizza
5622,2491,hawaiian_l,1,11-02-2015,14:00:00,16.5,16.5,L,Classic,The Hawaiian Pizza
5623,2491,pep_msh_pep_m,1,11-02-2015,14:00:00,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
5624,2491,soppressata_s,1,11-02-2015,14:00:00,12.5,12.5,S,Supreme,The Soppressata Pizza
5625,2491,southw_ckn_l,1,11-02-2015,14:00:00,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
5626,2491,thai_ckn_l,1,11-02-2015,14:00:00,20.75,20.75,L,Chicken,The Thai Chicken Pizza
5627,2492,bbq_ckn_s,1,11-02-2015,14:20:32,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
5628,2493,big_meat_s,1,11-02-2015,14:40:54,12.0,12.0,S,Classic,The Big Meat Pizza
5629,2493,ckn_pesto_l,1,11-02-2015,14:40:54,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
5630,2494,cali_ckn_l,1,11-02-2015,14:41:21,20.75,20.75,L,Chicken,The California Chicken Pizza
5631,2495,hawaiian_m,1,11-02-2015,14:50:55,13.25,13.25,M,Classic,The Hawaiian Pizza
5632,2496,four_cheese_l,1,11-02-2015,15:02:30,17.95,17.95,L,Veggie,The Four Cheese Pizza
5633,2496,four_cheese_m,1,11-02-2015,15:02:30,14.75,14.75,M,Veggie,The Four Cheese Pizza
5634,2496,ital_veggie_m,1,11-02-2015,15:02:30,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
5635,2497,calabrese_m,1,11-02-2015,15:12:46,16.25,16.25,M,Supreme,The Calabrese Pizza
5636,2497,four_cheese_l,1,11-02-2015,15:12:46,17.95,17.95,L,Veggie,The Four Cheese Pizza
5637,2497,mexicana_m,1,11-02-2015,15:12:46,16.0,16.0,M,Veggie,The Mexicana Pizza
5638,2497,pepperoni_l,1,11-02-2015,15:12:46,15.25,15.25,L,Classic,The Pepperoni Pizza
5639,2498,classic_dlx_s,1,11-02-2015,15:23:21,12.0,12.0,S,Classic,The Classic Deluxe Pizza
5640,2499,spicy_ital_l,1,11-02-2015,16:34:30,20.75,20.75,L,Supreme,The Spicy Italian Pizza
5641,2500,five_cheese_l,1,11-02-2015,17:00:13,18.5,18.5,L,Veggie,The Five Cheese Pizza
5642,2501,southw_ckn_l,1,11-02-2015,17:00:41,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
5643,2502,classic_dlx_m,1,11-02-2015,17:08:01,16.0,16.0,M,Classic,The Classic Deluxe Pizza
5644,2502,five_cheese_l,1,11-02-2015,17:08:01,18.5,18.5,L,Veggie,The Five Cheese Pizza
5645,2502,ital_veggie_l,1,11-02-2015,17:08:01,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
5646,2503,sicilian_s,1,11-02-2015,17:08:24,12.25,12.25,S,Supreme,The Sicilian Pizza
5647,2503,veggie_veg_m,1,11-02-2015,17:08:24,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
5648,2504,pepperoni_s,1,11-02-2015,17:12:25,9.75,9.75,S,Classic,The Pepperoni Pizza
5649,2504,prsc_argla_s,1,11-02-2015,17:12:25,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
5650,2505,ital_supr_m,1,11-02-2015,17:22:02,16.5,16.5,M,Supreme,The Italian Supreme Pizza
5651,2505,mediterraneo_m,1,11-02-2015,17:22:02,16.0,16.0,M,Veggie,The Mediterranean Pizza
5652,2506,ckn_pesto_s,1,11-02-2015,17:44:46,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
5653,2506,classic_dlx_s,1,11-02-2015,17:44:46,12.0,12.0,S,Classic,The Classic Deluxe Pizza
5654,2506,four_cheese_m,1,11-02-2015,17:44:46,14.75,14.75,M,Veggie,The Four Cheese Pizza
5655,2506,pepperoni_s,1,11-02-2015,17:44:46,9.75,9.75,S,Classic,The Pepperoni Pizza
5656,2507,ckn_pesto_l,1,11-02-2015,17:47:02,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
5657,2507,green_garden_s,1,11-02-2015,17:47:02,12.0,12.0,S,Veggie,The Green Garden Pizza
5658,2507,hawaiian_l,1,11-02-2015,17:47:02,16.5,16.5,L,Classic,The Hawaiian Pizza
5659,2507,sicilian_s,1,11-02-2015,17:47:02,12.25,12.25,S,Supreme,The Sicilian Pizza
5660,2508,green_garden_s,1,11-02-2015,17:47:30,12.0,12.0,S,Veggie,The Green Garden Pizza
5661,2508,hawaiian_s,1,11-02-2015,17:47:30,10.5,10.5,S,Classic,The Hawaiian Pizza
5662,2509,ital_supr_m,1,11-02-2015,17:49:56,16.5,16.5,M,Supreme,The Italian Supreme Pizza
5663,2510,calabrese_l,1,11-02-2015,17:53:00,20.25,20.25,L,Supreme,The Calabrese Pizza
5664,2511,hawaiian_l,1,11-02-2015,18:00:12,16.5,16.5,L,Classic,The Hawaiian Pizza
5665,2511,mexicana_l,1,11-02-2015,18:00:12,20.25,20.25,L,Veggie,The Mexicana Pizza
5666,2511,pepperoni_m,1,11-02-2015,18:00:12,12.5,12.5,M,Classic,The Pepperoni Pizza
5667,2512,big_meat_s,1,11-02-2015,18:02:54,12.0,12.0,S,Classic,The Big Meat Pizza
5668,2512,hawaiian_s,1,11-02-2015,18:02:54,10.5,10.5,S,Classic,The Hawaiian Pizza
5669,2512,mexicana_l,1,11-02-2015,18:02:54,20.25,20.25,L,Veggie,The Mexicana Pizza
5670,2512,sicilian_s,1,11-02-2015,18:02:54,12.25,12.25,S,Supreme,The Sicilian Pizza
5671,2513,sicilian_m,1,11-02-2015,18:21:25,16.25,16.25,M,Supreme,The Sicilian Pizza
5672,2514,hawaiian_s,1,11-02-2015,18:25:46,10.5,10.5,S,Classic,The Hawaiian Pizza
5673,2514,southw_ckn_l,1,11-02-2015,18:25:46,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
5674,2515,ckn_alfredo_m,1,11-02-2015,18:46:12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
5675,2515,pep_msh_pep_l,1,11-02-2015,18:46:12,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
5676,2515,sicilian_l,1,11-02-2015,18:46:12,20.25,20.25,L,Supreme,The Sicilian Pizza
5677,2515,veggie_veg_l,1,11-02-2015,18:46:12,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
5678,2516,cali_ckn_s,1,11-02-2015,18:50:33,12.75,12.75,S,Chicken,The California Chicken Pizza
5679,2516,green_garden_m,1,11-02-2015,18:50:33,16.0,16.0,M,Veggie,The Green Garden Pizza
5680,2517,spin_pesto_m,1,11-02-2015,18:56:35,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
5681,2518,calabrese_m,1,11-02-2015,19:02:19,16.25,16.25,M,Supreme,The Calabrese Pizza
5682,2518,peppr_salami_s,1,11-02-2015,19:02:19,12.5,12.5,S,Supreme,The Pepper Salami Pizza
5683,2518,spinach_fet_m,1,11-02-2015,19:02:19,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
5684,2518,spinach_supr_s,1,11-02-2015,19:02:19,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
5685,2519,pepperoni_l,1,11-02-2015,19:04:08,15.25,15.25,L,Classic,The Pepperoni Pizza
5686,2519,spicy_ital_m,1,11-02-2015,19:04:08,16.5,16.5,M,Supreme,The Spicy Italian Pizza
5687,2520,ital_veggie_s,1,11-02-2015,19:06:07,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
5688,2521,pepperoni_s,1,11-02-2015,19:11:58,9.75,9.75,S,Classic,The Pepperoni Pizza
5689,2521,sicilian_l,1,11-02-2015,19:11:58,20.25,20.25,L,Supreme,The Sicilian Pizza
5690,2522,four_cheese_m,1,11-02-2015,19:25:46,14.75,14.75,M,Veggie,The Four Cheese Pizza
5691,2522,napolitana_l,1,11-02-2015,19:25:46,20.5,20.5,L,Classic,The Napolitana Pizza
5692,2522,soppressata_l,1,11-02-2015,19:25:46,20.75,20.75,L,Supreme,The Soppressata Pizza
5693,2522,thai_ckn_s,1,11-02-2015,19:25:46,12.75,12.75,S,Chicken,The Thai Chicken Pizza
5694,2523,four_cheese_l,1,11-02-2015,19:30:16,17.95,17.95,L,Veggie,The Four Cheese Pizza
5695,2523,mediterraneo_m,1,11-02-2015,19:30:16,16.0,16.0,M,Veggie,The Mediterranean Pizza
5696,2523,thai_ckn_l,1,11-02-2015,19:30:16,20.75,20.75,L,Chicken,The Thai Chicken Pizza
5697,2523,veggie_veg_m,1,11-02-2015,19:30:16,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
5698,2524,five_cheese_l,1,11-02-2015,19:31:47,18.5,18.5,L,Veggie,The Five Cheese Pizza
5699,2524,four_cheese_l,1,11-02-2015,19:31:47,17.95,17.95,L,Veggie,The Four Cheese Pizza
5700,2524,pep_msh_pep_s,1,11-02-2015,19:31:47,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
5701,2524,thai_ckn_s,1,11-02-2015,19:31:47,12.75,12.75,S,Chicken,The Thai Chicken Pizza
5702,2525,green_garden_m,1,11-02-2015,19:32:54,16.0,16.0,M,Veggie,The Green Garden Pizza
5703,2526,big_meat_s,1,11-02-2015,19:36:30,12.0,12.0,S,Classic,The Big Meat Pizza
5704,2526,four_cheese_l,1,11-02-2015,19:36:30,17.95,17.95,L,Veggie,The Four Cheese Pizza
5705,2527,bbq_ckn_m,1,11-02-2015,19:53:46,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
5706,2527,ital_veggie_s,1,11-02-2015,19:53:46,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
5707,2527,spin_pesto_s,1,11-02-2015,19:53:46,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
5708,2528,cali_ckn_l,1,11-02-2015,19:54:40,20.75,20.75,L,Chicken,The California Chicken Pizza
5709,2528,pepperoni_s,1,11-02-2015,19:54:40,9.75,9.75,S,Classic,The Pepperoni Pizza
5710,2529,four_cheese_l,1,11-02-2015,20:06:11,17.95,17.95,L,Veggie,The Four Cheese Pizza
5711,2529,hawaiian_s,1,11-02-2015,20:06:11,10.5,10.5,S,Classic,The Hawaiian Pizza
5712,2529,pepperoni_l,1,11-02-2015,20:06:11,15.25,15.25,L,Classic,The Pepperoni Pizza
5713,2529,veggie_veg_m,1,11-02-2015,20:06:11,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
5714,2530,pep_msh_pep_m,2,11-02-2015,20:11:26,14.5,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
5715,2530,sicilian_s,1,11-02-2015,20:11:26,12.25,12.25,S,Supreme,The Sicilian Pizza
5716,2530,the_greek_l,1,11-02-2015,20:11:26,20.5,20.5,L,Classic,The Greek Pizza
5717,2531,pep_msh_pep_s,1,11-02-2015,20:22:03,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
5718,2531,sicilian_m,1,11-02-2015,20:22:03,16.25,16.25,M,Supreme,The Sicilian Pizza
5719,2532,hawaiian_s,1,11-02-2015,20:33:15,10.5,10.5,S,Classic,The Hawaiian Pizza
5720,2533,bbq_ckn_s,1,11-02-2015,21:34:53,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
5721,2534,five_cheese_l,1,11-02-2015,21:44:25,18.5,18.5,L,Veggie,The Five Cheese Pizza
5722,2535,ital_supr_m,1,11-02-2015,21:45:46,16.5,16.5,M,Supreme,The Italian Supreme Pizza
5723,2535,prsc_argla_m,1,11-02-2015,21:45:46,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
5724,2536,four_cheese_l,1,11-02-2015,21:52:14,17.95,17.95,L,Veggie,The Four Cheese Pizza
5725,2537,cali_ckn_s,1,12-02-2015,11:17:06,12.75,12.75,S,Chicken,The California Chicken Pizza
5726,2538,five_cheese_l,1,12-02-2015,11:37:34,18.5,18.5,L,Veggie,The Five Cheese Pizza
5727,2538,ital_cpcllo_m,1,12-02-2015,11:37:34,16.0,16.0,M,Classic,The Italian Capocollo Pizza
5728,2538,prsc_argla_s,1,12-02-2015,11:37:34,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
5729,2539,ital_veggie_m,1,12-02-2015,11:38:35,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
5730,2539,southw_ckn_m,1,12-02-2015,11:38:35,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
5731,2540,hawaiian_m,1,12-02-2015,11:48:50,13.25,13.25,M,Classic,The Hawaiian Pizza
5732,2540,soppressata_s,1,12-02-2015,11:48:50,12.5,12.5,S,Supreme,The Soppressata Pizza
5733,2541,mexicana_m,1,12-02-2015,11:54:44,16.0,16.0,M,Veggie,The Mexicana Pizza
5734,2541,prsc_argla_s,1,12-02-2015,11:54:44,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
5735,2542,spicy_ital_m,1,12-02-2015,11:57:08,16.5,16.5,M,Supreme,The Spicy Italian Pizza
5736,2543,ckn_alfredo_m,1,12-02-2015,12:00:00,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
5737,2544,bbq_ckn_l,1,12-02-2015,12:03:27,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
5738,2544,ital_supr_l,1,12-02-2015,12:03:27,20.75,20.75,L,Supreme,The Italian Supreme Pizza
5739,2544,pepperoni_m,1,12-02-2015,12:03:27,12.5,12.5,M,Classic,The Pepperoni Pizza
5740,2545,spinach_fet_l,1,12-02-2015,12:12:17,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
5741,2546,big_meat_s,1,12-02-2015,12:41:02,12.0,12.0,S,Classic,The Big Meat Pizza
5742,2547,bbq_ckn_l,1,12-02-2015,12:45:49,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
5743,2547,bbq_ckn_m,1,12-02-2015,12:45:49,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
5744,2547,brie_carre_s,1,12-02-2015,12:45:49,23.65,23.65,S,Supreme,The Brie Carre Pizza
5745,2547,classic_dlx_m,1,12-02-2015,12:45:49,16.0,16.0,M,Classic,The Classic Deluxe Pizza
5746,2547,five_cheese_l,1,12-02-2015,12:45:49,18.5,18.5,L,Veggie,The Five Cheese Pizza
5747,2547,four_cheese_m,1,12-02-2015,12:45:49,14.75,14.75,M,Veggie,The Four Cheese Pizza
5748,2547,hawaiian_l,1,12-02-2015,12:45:49,16.5,16.5,L,Classic,The Hawaiian Pizza
5749,2547,ital_veggie_m,1,12-02-2015,12:45:49,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
5750,2547,mediterraneo_m,1,12-02-2015,12:45:49,16.0,16.0,M,Veggie,The Mediterranean Pizza
5751,2547,mexicana_l,1,12-02-2015,12:45:49,20.25,20.25,L,Veggie,The Mexicana Pizza
5752,2547,pepperoni_m,1,12-02-2015,12:45:49,12.5,12.5,M,Classic,The Pepperoni Pizza
5753,2547,spin_pesto_l,1,12-02-2015,12:45:49,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
5754,2548,bbq_ckn_l,1,12-02-2015,12:48:03,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
5755,2548,bbq_ckn_m,1,12-02-2015,12:48:03,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
5756,2548,brie_carre_s,1,12-02-2015,12:48:03,23.65,23.65,S,Supreme,The Brie Carre Pizza
5757,2548,ital_cpcllo_l,1,12-02-2015,12:48:03,20.5,20.5,L,Classic,The Italian Capocollo Pizza
5758,2548,ital_veggie_m,1,12-02-2015,12:48:03,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
5759,2548,pep_msh_pep_m,1,12-02-2015,12:48:03,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
5760,2549,soppressata_s,1,12-02-2015,13:06:59,12.5,12.5,S,Supreme,The Soppressata Pizza
5761,2550,sicilian_l,1,12-02-2015,13:18:54,20.25,20.25,L,Supreme,The Sicilian Pizza
5762,2551,calabrese_l,1,12-02-2015,13:28:21,20.25,20.25,L,Supreme,The Calabrese Pizza
5763,2551,hawaiian_l,1,12-02-2015,13:28:21,16.5,16.5,L,Classic,The Hawaiian Pizza
5764,2552,bbq_ckn_m,1,12-02-2015,13:47:03,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
